score,genre,review
0.0,Horror,the very epitome of giallo; fulcis masterpiece but also among the worst films ive ever seen
4.0,Horror,brownings sympathies are clear; if there are freaks on display here they are not the versatile performers to whom the title seems to allude
3.1,Horror,the resident evil franchise as a whole [is] so profoundly past its sell by date that every sequel feels like a nostalgic revival of something that never actually went away
2.0,Horror,demonaco serves up plenty of chases shoot outs and gory killings but amid all the mayhem he soon loses sight of the political subtext
3.0,Horror,the problem with american mary aside from some pretty atrocious b movie acting from the support cast is that it lacks a compelling third act
3.0,Horror,at an unsustainable 134 minutes its at least 20 minutes longer than it deserves to be
4.0,Horror,in pans labyrinth del toro pays as much attention to his humans as he does to his beasts unleashing a story with all the shivering intensity and satisfying denouement of the darkest grimms fairy tale
2.0,Horror,so hokey and so incredibly incompetent in execution that it feels less wicked in its ignorance and more like a comic relief hillbilly of the sort seen in this very movies water skiing interludes
4.5,Horror,game of death has no parts that i feel didnt work the entire movie titillated me
3.5,Horror,this thought permeates throughout director richard stanleys (the otherworld) adaptation of lovecrafts 1927 short story the colour out of space a film that is as wildly intense and unsettling as it is beautiful and confusing
4.5,Horror,a genuinely distressing and topical psychological horror this is a stellar example of how to update a classic concept to reflect modern fears
2.0,Horror,the movies problem like many others recently is that it isnt any deeper dramatically or psychologically than its own trailer it is the trailer the long version
2.0,Horror,looking terrified and screaming is really all thats required in david selfs inane script
3.0,Horror,it is a slithering sensation of silly fun
2.0,Horror,cardones style with the unpleasant material is as ruthlessly cut and slash as that of his blood sucking villains
3.0,Horror,a wonderful little vampire movie most enjoyable
4.0,Horror,those expecting a shock a minute gore fest will most likely walk away scratching their head but as a semi homage to dario argentos suspiria the woods is a creepy little winner
3.0,Horror,one of the more successful entries in the evil doll sub genre poking fun at itself at all the right moments it is quite a bit of fun despite its lack of inspiration
3.2,Horror,when we should be feeling fascinated by the unfolding mystery and creeped out by things acting up nastily we instead find ourselves thinking too much and asking questions
4.0,Horror,holy mad maniac in a mask splat man! good old fashioned slash and hack is back!
2.0,Horror,this sequel is vastly inferior than its predecessor [full review in spanish]
2.5,Horror,its a competently made movie in jacksons hands it could hardly be anything but yet rarely a moving one
3.8,Horror,even at its most maddening and cute the elaborate interplay between hallucination and reality rewards attention
3.0,Horror,a wholly unpredictable romp which culminates in a wonderfully bonkers third act
2.0,Horror,full review in greek
4.4,Horror,the actings good the camera work is haunting and [director] fessenden continues to build his image as the thinking persons creepmeister
4.0,Horror,frequently nonsensical but was years before its time
1.0,Horror,the story is idiotic the dialogue moronic and the characters are cardboard cutouts stupid cardboard cutouts
3.1,Horror,has its miscues and one can say that the twists and turns are on the borderline of predictability still this ring is worth wrapping around your little finger of twitchy suspense
2.5,Horror,if writer director vincenzo natali storyboard artist for keanu reeves johnny mnemonic were as comfortable with dialogue and dramatizing characters as he is with images this first feature of his might have worked better
2.0,Horror,director sergio g sánchez delivers an odd film that never quite settles
2.5,Horror,typical ken russell weirdness
3.5,Horror,it is as if it were a science fiction theory that bets on an ingenious and interesting mythology but at the same time enigmatic [full review in spanish]
2.0,Horror,its literally hard to watch as copious amounts of blurry handheld footage and bright lights shone directly into the camera prove to be an endurance test for the eyeballs
4.0,Horror,while it has the energy and the endless cinematic invention of his early work the films command of economical storytelling is something that once eluded raimi
