score,genre,review
3.0,Horror,brightburn looked very interesting on paper unfortunately its plot holes its flat performances and a poorly managed dramatic arc ended up giving a mediocre result it is not terrible but it will not be remembered either [full review in spanish]
4.0,Horror,a masterpiece of expressionistic filmmaking a silent classic that is unfortunately deeply flawed by a maudlin second act
3.0,Action,certainly overwrought but its images have a surprising durability
4.4,Action,the societal themes bird is exploring are timelier than ever and the movies shiny retro futuristic look and michael giacchinos spy movie score are as fresh as they were 14 years ago
3.8,Action,its still not my idea of what james bond should be but somehow it works
2.0,Action,theres no good reason to justify how a film thats essentially about robots bashing other robots can be stretched out to such gargantuan lengths especially with a plot as hole ridden and lightweight as this
4.0,Horror,by the end i found myself feeling so creeped out it was henry portrait of a serial killer all over again
4.0,Action,mandy shouldnt be written off as just another gory horror flick its a truly singular experience a stylized to the hilt journey into the circles of hell its impossible to shake
2.0,Action,i cant figure out why anybody would want to waste 127 minutes sitting through this thing
3.8,Horror,a film like this endures as entertainment because all the performances are pitched at that joyous trajectory of cartoonish excess
3.8,Action,one wild and crazy blast from the past
3.1,Action,although its too long and eventually loses track of itself danger diabolik is very nearly the movie barbarella should have been
1.9,Action,delivers what it promises and not much more
2.0,Action,disappointing horror flick with only the zombie dogs and jovovichs skimpy zombie busting attire to recommend it
2.0,Action,not as bad as you might have thought it would be
2.0,Action,unreeling like a feature length trailer cirque du freak the vampires assistant suffers from premature sequelitis
1.5,Action,the screenplay by david odell based on a story by mr henson is without any narrative drive whatever its without charm as well as interest
3.0,Action,if youre someone who orders the usual and is just happy when it comes out warm and fresh i reckon appaloosa will sit with you just fine
0.0,Horror,i have to admit that i am baffled by jason x
2.0,Action,one of those spy thrillers that isnt nearly as thrilling complex or engaging as the filmmakers think
2.5,Horror,expect less and you will appreciate it more the film isnt unique or even very well made peli only seems able to come up with half of a good idea throughout the film
3.8,Action,feels like a best of bond compilation  bluenoses who once complained of bonds indiscriminate bed hopping need not worry its all craig can do to suppress a yawn mid seduction
2.5,Action,the revisions that replace these story keystones are bewildering and worse alter fundamental aspects of the characters almost entirely
1.2,Action,an empty headed special effects monstrosity thats just as incoherent offensive and stupid as revenge of the fallen
3.1,Action,a dark european thriller like the gunman usually requires a star who exudes cool detachment not a firebrand like sean penn who gamely proceeds in spite of the obvious miscasting
1.2,Horror,it has its unnerving moments but theyre outweighed by the sheer stupidity and predictability of the story
2.5,Action,this is little more than a violent video game made into a movie with a ludicrous story to try to justify all the mayhem for every person killed (in the hundreds) there is at least one plot hole
2.0,Action,a xerox copy of the book and a copy is never as good as the original
3.1,Action,an impressive bat winged vampire king kate beckinsale in skintight pleather complicated but simpleminded plotting death by helicopter blade etc
